timestamp,byteRates01,packNums01
1521118844.420006230,4.425461E+8,4517
1521118844.430009536,3.999321E+8,4234
1521118844.440010712,5.200934E+8,5036
1521118844.450006396,5.200668E+8,5204
1521118844.460006237,4.525761E+8,4602
1521118844.470008671,4.073510E+8,4220
1521118844.480008908,4.413285E+8,4545
1521118844.490006298,3.899227E+8,4204
1521118844.500006519,3.619852E+8,4066
1521118844.510008492,3.749697E+8,4182
1521118844.520006023,4.698184E+8,4811
1521118844.530006193,3.883949E+8,4196
1521118844.540008508,4.027870E+8,4524
1521118844.550011583,3.815289E+8,4264
1521118844.560013123,4.067029E+8,4365
1521118844.570007406,3.559356E+8,4015
1521118844.580011576,4.127775E+8,4371
1521118844.590006173,4.139445E+8,4431
1521118844.600011379,5.000948E+8,4963
1521118844.610006057,4.337802E+8,4538
1521118844.620007239,3.797423E+8,4236
1521118844.630008884,4.627714E+8,4665
1521118844.640007593,4.217061E+8,4388
1521118844.650009520,3.805098E+8,4196
1521118844.660006046,3.528557E+8,4115
1521118844.670008548,4.615960E+8,4795
1521118844.680007242,4.670930E+8,4822
1521118844.690006226,4.110533E+8,4303
1521118844.700007096,3.741989E+8,4222
1521118844.710010238,3.821796E+8,4206
1521118844.720006183,4.697259E+8,4738
1521118844.730007820,3.953349E+8,4301
1521118844.740007989,4.978648E+8,4979
1521118844.750006996,3.498944E+8,4205
1521118844.760006927,4.262943E+8,4606
1521118844.770010158,4.843641E+8,4889
1521118844.780010261,4.608978E+8,4714
1521118844.790006883,5.261098E+8,5339
1521118844.800006226,4.609007E+8,4838
1521118844.810007170,3.425846E+8,3911
1521118844.820006743,3.747083E+8,4188
1521118844.830006473,5.031508E+8,5005
1521118844.840006895,3.752971E+8,4218
1521118844.850006171,4.337632E+8,4510
1521118844.860013574,4.146079E+8,4489
1521118844.870007001,4.691552E+8,4754
1521118844.880006321,5.392885E+8,5245
1521118844.890006728,3.556148E+8,3985
1521118844.900007233,4.552344E+8,4651
1521118844.910007671,4.173018E+8,4472
1521118844.920008197,5.300817E+8,5165
1521118844.930011936,4.118256E+8,4328
1521118844.940006070,5.127339E+8,5056
1521118844.950008839,5.120371E+8,5027
1521118844.960008077,4.122464E+8,4430
1521118844.970008001,3.856491E+8,4160
1521118844.980009578,4.992788E+8,5034
1521118844.990006208,3.643325E+8,3985
1521118845.000015460,3.475223E+8,3811
1521118845.010007799,4.168047E+8,4390
1521118845.020007059,6.159850E+8,5682
1521118845.030006483,4.764498E+8,4863
1521118845.040006071,3.983580E+8,4275
1521118845.050006799,2.782352E+8,3532
1521118845.060010768,3.725701E+8,4108
1521118845.070006378,3.925181E+8,4218
1521118845.080011189,3.591636E+8,4065
1521118845.090006009,3.379081E+8,3829
1521118845.100007921,3.469979E+8,3981
1521118845.110006206,3.593303E+8,4053
1521118845.120006874,4.397942E+8,4672
1521118845.130006924,4.735049E+8,4835
1521118845.140006669,4.776997E+8,4855
1521118845.150009818,4.316660E+8,4562
1521118845.160010770,3.492600E+8,3909
1521118845.170006536,3.830172E+8,4211
1521118845.180012040,4.312107E+8,4438
1521118845.190006644,3.202526E+8,3770
1521118845.200006641,4.348452E+8,4621
1521118845.210007057,3.921603E+8,4144
1521118845.220009439,3.828823E+8,4223
1521118845.230012231,3.560815E+8,3988
1521118845.240006492,4.246136E+8,4426
1521118845.250012279,4.691552E+8,4799
1521118845.260007188,4.144430E+8,4518
1521118845.270006731,5.361439E+8,5168
1521118845.280007549,3.916763E+8,4130
1521118845.290012516,3.965312E+8,4219
1521118845.300008513,3.668222E+8,4114
1521118845.310009047,3.174400E+8,3617
1521118845.320008226,3.712682E+8,4023
1521118845.330006294,4.363486E+8,4436
1521118845.340008348,3.904711E+8,4308
1521118845.350006185,4.515545E+8,4665
1521118845.360007152,4.720719E+8,4800
1521118845.370006576,3.765278E+8,4066
1521118845.380016677,3.571062E+8,3842
1521118845.390011720,3.850559E+8,4164
1521118845.400007039,4.776802E+8,4847
1521118845.410011373,4.130277E+8,4476
1521118845.420006372,4.021168E+8,4332
1521118845.430007540,4.460679E+8,4580
1521118845.440008305,4.633416E+8,4706
1521118845.450006887,4.184461E+8,4462
1521118845.460006900,5.319863E+8,5226
1521118845.470006928,6.414463E+8,5922
1521118845.480006129,4.685703E+8,4839
1521118845.490010560,3.474408E+8,4049
1521118845.500007242,3.092661E+8,3710
1521118845.510007426,3.693022E+8,4110
1521118845.520006821,3.162871E+8,3806
1521118845.530007318,3.694018E+8,4067
1521118845.540006280,3.648350E+8,4036
1521118845.550007395,3.742913E+8,4127
1521118845.560010217,4.204854E+8,4423
1521118845.570006788,4.198604E+8,4413
1521118845.580009803,4.415426E+8,4548
1521118845.590009108,4.600092E+8,4707
1521118845.600006461,3.372409E+8,3855
1521118845.610008895,4.447793E+8,4453
1521118845.620006017,4.522482E+8,4654
1521118845.630006433,3.965671E+8,4343
1521118845.640006319,4.525596E+8,4744
1521118845.650010101,4.438927E+8,4571
1521118845.660006806,4.109707E+8,4384
1521118845.670008264,4.576159E+8,4817
1521118845.680007361,4.521099E+8,4743
1521118845.690009795,4.645876E+8,4810
1521118845.700008333,4.685130E+8,4770
1521118845.710012048,3.446263E+8,3933
1521118845.720006734,4.262095E+8,4481
1521118845.730009422,3.149671E+8,3769
1521118845.740009122,3.428759E+8,4005
1521118845.750006601,3.917934E+8,4345
1521118845.760008864,4.574427E+8,4760
1521118845.770006195,4.351349E+8,4546
1521118845.780006938,4.422307E+8,4518
1521118845.790007532,3.550593E+8,4251
1521118845.800011784,3.806503E+8,4198
1521118845.810006343,4.785194E+8,4768
1521118845.820009321,4.452769E+8,4592
1521118845.830006801,5.355058E+8,5269
1521118845.840006925,4.153130E+8,4694
1521118845.850007132,5.570654E+8,5371
1521118845.860007919,4.189488E+8,4406
1521118845.870006353,5.188755E+8,5071
1521118845.880006008,4.803278E+8,4930
1521118845.890006445,4.064103E+8,4265
1521118845.900006860,3.801708E+8,4246
1521118845.910007730,4.696523E+8,5067
1521118845.920010574,4.637036E+8,4869
1521118845.930006675,4.315354E+8,4669
1521118845.940008804,4.871758E+8,4872
1521118845.950011477,4.037783E+8,4351
1521118845.960006274,4.276406E+8,4377
1521118845.970008537,3.836540E+8,4158
1521118845.980008200,3.346031E+8,3846
1521118845.990006313,3.542200E+8,3975
1521118846.000009842,4.452444E+8,4589
1521118846.010006711,4.241464E+8,4377
1521118846.020009510,4.445872E+8,4676
1521118846.030007862,3.736095E+8,4130
1521118846.040007278,3.031271E+8,3656
1521118846.050007887,4.183125E+8,4569
1521118846.060007006,3.780974E+8,4291
1521118846.070007816,2.983852E+8,3959
1521118846.080010980,3.940511E+8,4179
1521118846.090008266,3.662265E+8,3930
1521118846.100006081,5.616490E+8,5447
1521118846.110006906,6.055943E+8,5684
1521118846.120007195,4.579737E+8,4661
1521118846.130007990,3.571617E+8,3914
1521118846.140006430,3.633496E+8,3984
1521118846.150006369,2.785530E+8,3451
1521118846.160006642,4.677685E+8,4808
1521118846.170008846,5.253905E+8,5143
1521118846.180008866,3.459416E+8,3825
1521118846.190011919,3.284375E+8,3831
1521118846.200021550,5.250943E+8,5202
1521118846.210007556,4.972995E+8,4975
1521118846.220018849,3.473614E+8,3830
1521118846.230009168,4.468593E+8,4532
1521118846.240006000,6.215897E+8,5870
1521118846.250006720,4.809962E+8,5311
1521118846.260006182,4.161239E+8,5018
1521118846.270006880,3.220267E+8,4089
1521118846.280008502,3.803890E+8,4205
1521118846.290006965,3.822355E+8,4087
1521118846.300007448,4.012377E+8,4342
1521118846.310007855,4.259477E+8,4776
1521118846.320006579,3.374741E+8,3948
1521118846.330006212,4.259799E+8,4375
1521118846.340016074,3.031167E+8,3702
1521118846.350008383,4.380979E+8,4564
1521118846.360009834,5.384064E+8,5254
1521118846.370009609,4.437359E+8,4681
1521118846.380006291,4.803237E+8,4814
1521118846.390008748,4.155270E+8,4330
1521118846.400006235,3.739526E+8,4113
1521118846.410007715,3.979081E+8,4273
1521118846.420007125,3.573960E+8,3916
1521118846.430006690,3.806352E+8,3936
1521118846.440006167,3.484779E+8,3869
1521118846.450008534,3.853491E+8,4187
1521118846.460008606,4.612791E+8,4603
1521118846.470008582,4.081090E+8,4304
1521118846.480007291,4.061572E+8,4468
1521118846.490006238,4.291942E+8,4703
1521118846.500006996,3.918442E+8,4309
1521118846.510006674,5.494552E+8,5171
1521118846.520006493,2.864321E+8,3395
1521118846.530006342,3.504048E+8,3991
1521118846.540008791,3.895581E+8,4196
1521118846.550006866,4.110049E+8,4550
1521118846.560007192,3.901410E+8,4535
1521118846.570006102,3.857295E+8,4102
1521118846.580006450,4.643913E+8,4829
1521118846.590009332,4.825648E+8,4909
1521118846.600007139,4.741384E+8,4768
1521118846.610006712,3.797038E+8,4235
1521118846.620006971,4.826752E+8,4871
1521118846.630015962,4.286161E+8,4480
1521118846.640006460,3.410105E+8,3893
1521118846.650011860,4.391591E+8,4590
1521118846.660006464,3.395888E+8,3952
1521118846.670006126,3.859068E+8,4116
1521118846.680012420,4.499764E+8,4458
1521118846.690006457,3.463284E+8,3963
1521118846.700011536,3.962377E+8,4302
1521118846.710006423,4.069695E+8,4387
1521118846.720006570,4.169090E+8,4460
1521118846.730006486,4.357519E+8,4460
1521118846.740006462,4.719266E+8,4746
1521118846.750009224,3.218296E+8,3788
1521118846.760007903,3.929075E+8,4218
1521118846.770008117,3.223756E+8,3744
1521118846.780006178,3.908793E+8,4226
1521118846.790006056,4.561404E+8,4619
1521118846.800006151,3.491772E+8,4040
1521118846.810006067,5.726494E+8,5467
1521118846.820007488,4.331618E+8,4534
1521118846.830012240,4.112278E+8,4382
1521118846.840006381,3.312048E+8,3727
1521118846.850008190,3.893343E+8,4347
1521118846.860010311,3.342635E+8,3957
1521118846.870006144,4.899714E+8,5030
1521118846.880006358,3.329253E+8,3936
1521118846.890006393,3.447879E+8,3878
1521118846.900012463,3.201534E+8,3833
1521118846.910006039,5.401215E+8,5163
1521118846.920006976,4.801061E+8,4783
1521118846.930007085,3.963328E+8,4119
1521118846.940006688,4.477429E+8,4544
1521118846.950006582,3.484581E+8,3982
1521118846.960008472,5.058596E+8,4920
1521118846.970011391,3.688858E+8,3989
1521118846.980006099,4.192892E+8,4405
1521118846.990006030,3.767549E+8,4027
1521118847.000007115,5.659415E+8,5347
1521118847.010020211,3.615452E+8,4006
1521118847.020007506,4.037750E+8,4350
1521118847.030006938,4.503169E+8,4487
1521118847.040006213,5.266553E+8,5167
1521118847.050008856,4.721067E+8,4721
1521118847.060007110,4.359506E+8,4490
1521118847.070006207,4.686108E+8,4642
1521118847.080014102,4.175510E+8,4359
1521118847.090010062,3.544622E+8,4009
1521118847.100007690,3.773110E+8,4097
1521118847.110013306,2.944957E+8,3440
1521118847.120006293,3.684900E+8,3986
1521118847.130008817,4.826544E+8,4808
1521118847.140009396,4.891166E+8,4899
1521118847.150007203,5.089526E+8,5084
1521118847.160007320,5.727172E+8,5425
1521118847.170010552,5.036972E+8,5001
1521118847.180011675,4.702524E+8,4606
1521118847.190006897,4.207133E+8,4406
1521118847.200006008,4.161503E+8,4485
1521118847.210007221,3.434878E+8,3874
1521118847.220006399,4.043608E+8,4275
1521118847.230006568,5.045869E+8,4992
1521118847.240006350,3.891664E+8,4224
1521118847.250006318,3.571091E+8,3932
1521118847.260006651,3.991403E+8,4228
1521118847.270006530,5.918208E+8,5470
1521118847.280008793,4.583604E+8,4661
1521118847.290006667,3.408953E+8,3830
1521118847.300011337,4.034722E+8,4381
1521118847.310007088,3.389138E+8,3971
1521118847.320006937,3.978178E+8,4481
1521118847.330010176,4.351285E+8,4570
1521118847.340008557,4.405473E+8,4518
1521118847.350008793,4.077118E+8,4373
1521118847.360006802,4.638630E+8,4748
1521118847.370008320,5.331071E+8,5171
1521118847.380006574,3.913947E+8,4298
1521118847.390013590,4.445733E+8,4648
1521118847.400006719,5.569049E+8,5303
1521118847.410006642,4.441541E+8,4689
1521118847.420006551,5.065231E+8,4955
1521118847.430007070,4.129250E+8,4368
1521118847.440006085,4.799257E+8,4891
1521118847.450012781,4.068394E+8,4466
1521118847.460012160,4.584460E+8,4722
1521118847.470009051,4.219381E+8,4422
1521118847.480006956,4.632877E+8,4729
1521118847.490017653,4.715422E+8,4834
1521118847.500006795,4.858582E+8,4781
1521118847.510009348,3.577100E+8,3982
1521118847.520006776,3.164089E+8,3702
1521118847.530007154,3.818677E+8,4248
1521118847.540006071,4.255094E+8,4482
1521118847.550006799,4.578259E+8,4749
1521118847.560011342,4.602323E+8,4633
1521118847.570006929,4.164119E+8,4403
1521118847.580007605,4.945413E+8,5000
1521118847.590006240,4.018076E+8,4266
1521118847.600006782,3.324647E+8,3856
1521118847.610010482,5.995202E+8,5662
1521118847.620008260,3.163750E+8,3916
1521118847.630031690,4.009053E+8,4445
1521118847.640006058,3.744595E+8,4197
1521118847.650009230,3.981449E+8,4312
1521118847.660015956,4.206940E+8,4457
1521118847.670007445,3.972627E+8,4220
1521118847.680008210,4.102781E+8,4350
1521118847.690007240,4.182688E+8,4332
1521118847.700007454,4.505556E+8,4612
1521118847.710006237,4.048146E+8,4432
1521118847.720009826,5.420303E+8,5376
1521118847.730014674,4.590887E+8,4619
1521118847.740007445,3.406071E+8,3945
1521118847.750006370,3.507674E+8,4074
1521118847.760007031,3.579342E+8,4027
1521118847.770006135,3.717295E+8,4183
1521118847.780019999,4.307633E+8,4588
1521118847.790006198,3.995809E+8,4200
1521118847.800006814,4.480851E+8,4548
1521118847.810006499,5.734818E+8,5599
1521118847.820007399,4.501849E+8,4643
1521118847.830008440,4.575023E+8,4654
1521118847.840006560,4.687780E+8,4853
1521118847.850006826,4.194718E+8,4362
1521118847.860007040,4.981423E+8,5128
1521118847.870008007,4.849219E+8,4848
1521118847.880010545,3.176639E+8,3774
1521118847.890007190,2.844422E+8,3439
1521118847.900007755,4.096548E+8,4309
1521118847.910007551,3.544573E+8,4013
1521118847.920007706,3.947421E+8,4254
1521118847.930006415,4.633197E+8,4624
1521118847.940006919,4.133398E+8,4360
1521118847.950007647,4.058707E+8,4187
1521118847.960006595,3.783688E+8,4079
1521118847.970008150,4.068726E+8,4546
1521118847.980007499,4.177828E+8,4321
1521118847.990006529,4.994687E+8,4910
1521118848.000013389,4.601381E+8,4804
1521118848.010006584,4.454289E+8,4651
1521118848.020006813,4.492160E+8,4652
1521118848.030006737,3.582446E+8,3981
1521118848.040008098,3.871224E+8,4288
1521118848.050007127,5.129586E+8,5148
1521118848.060007542,4.863052E+8,4885
1521118848.070013396,4.336041E+8,4605
1521118848.080011398,4.595743E+8,4742
1521118848.090011023,4.502863E+8,4572
1521118848.100007363,3.070692E+8,3659
1521118848.110007808,5.011529E+8,5020
1521118848.120006889,4.121340E+8,4352
1521118848.130007982,3.485820E+8,4041
1521118848.140010126,3.762752E+8,4143
1521118848.150006928,4.022831E+8,4272
1521118848.160006128,4.012056E+8,4133
1521118848.170006208,4.406372E+8,4535
1521118848.180007517,4.672536E+8,4689
1521118848.190007173,4.141910E+8,4482
1521118848.200009793,4.278940E+8,4597
1521118848.210007370,3.890271E+8,4213
1521118848.220009878,3.872355E+8,4154
1521118848.230017640,3.794214E+8,4172
1521118848.240009606,4.147966E+8,4360
1521118848.250009365,3.307619E+8,3827
1521118848.260007098,5.417930E+8,5310
1521118848.270009644,4.202003E+8,4574
1521118848.280007221,3.571662E+8,4067
1521118848.290006377,4.146273E+8,4390
1521118848.300007552,3.338817E+8,3905
1521118848.310017288,3.684064E+8,4119
1521118848.320009641,4.374497E+8,4479
1521118848.330007203,5.519039E+8,5363
1521118848.340009786,3.415043E+8,3925
1521118848.350006379,5.022379E+8,4940
1521118848.360009484,3.679355E+8,4076
1521118848.370006196,5.920256E+8,5550
1521118848.380007870,6.451061E+8,5936
1521118848.390007317,6.487836E+8,5914
1521118848.400006272,5.767748E+8,5686
1521118848.410010934,3.762855E+8,4229
1521118848.420010880,4.137912E+8,4352
1521118848.430006057,3.339517E+8,3769
1521118848.440015420,3.190908E+8,3699
1521118848.450006269,3.735913E+8,4163
1521118848.460009858,3.877661E+8,4235
1521118848.470008396,3.763661E+8,4171
1521118848.480007783,4.034036E+8,4219
1521118848.490006201,5.736139E+8,5375
1521118848.500006802,4.449128E+8,4511
1521118848.510007568,4.993729E+8,4835
1521118848.520009398,3.999149E+8,4326
1521118848.530010328,4.501321E+8,4533
1521118848.540008143,5.132067E+8,5041
1521118848.550013952,4.384954E+8,4629
1521118848.560009405,4.979151E+8,4971
1521118848.570012145,4.532995E+8,4539
1521118848.580010518,5.286971E+8,5094
1521118848.590006188,5.983012E+8,5661
1521118848.600016713,6.525333E+8,6025
1521118848.610009700,5.803884E+8,5593
1521118848.620007053,7.981583E+8,6942
1521118848.630007058,5.385491E+8,5450
1521118848.640008070,4.191964E+8,4432
1521118848.650007091,3.262306E+8,3837
1521118848.660006896,3.868682E+8,4245
1521118848.670006044,3.255924E+8,3848
1521118848.680013120,4.794521E+8,4895
1521118848.690006323,4.697315E+8,4701
1521118848.700006925,6.022398E+8,5624
1521118848.710009381,4.676528E+8,4770
1521118848.720007889,6.179814E+8,5695
1521118848.730009399,4.583841E+8,4741
1521118848.740011327,5.096516E+8,5114
1521118848.750008240,3.997724E+8,4328
1521118848.760006145,3.464062E+8,4081
1521118848.770008408,3.774978E+8,4027
1521118848.780006625,4.140702E+8,4338
1521118848.790006235,4.356253E+8,4482
1521118848.800010212,3.413657E+8,3881
1521118848.810010262,4.332722E+8,4749
1521118848.820008069,5.209462E+8,5100
1521118848.830006480,5.516034E+8,5475
1521118848.840010718,3.937558E+8,4252
1521118848.850007519,3.424119E+8,3890
1521118848.860007294,3.947383E+8,4365
1521118848.870006755,4.387122E+8,4636
1521118848.880008370,5.012076E+8,5085
1521118848.890015408,5.949258E+8,5607
1521118848.900006518,5.454365E+8,5507
1521118848.910014264,4.991114E+8,4935
1521118848.920006648,5.874921E+8,5667
1521118848.930013843,4.547015E+8,4570
1521118848.940006778,5.557025E+8,5430
1521118848.950006567,6.851502E+8,6229
1521118848.960006610,5.905923E+8,5541
1521118848.970008336,6.305551E+8,5914
1521118848.980007440,6.320244E+8,5888
1521118848.990008801,6.348252E+8,5800
1521118849.000007555,4.982329E+8,4869
1521118849.010009646,5.354721E+8,5133
1521118849.020007089,5.626994E+8,5418
1521118849.030007087,5.268254E+8,5161
1521118849.040008582,3.202686E+8,3744
1521118849.050007187,4.493517E+8,4659
1521118849.060009047,5.909658E+8,5614
1521118849.070007853,4.365792E+8,4508
1521118849.080007136,4.782607E+8,4855
1521118849.090006389,3.808112E+8,4079
1521118849.100008868,3.534975E+8,3942
1521118849.110006519,5.118389E+8,5008
1521118849.120006800,3.316069E+8,3754
1521118849.130006619,4.534771E+8,4661
1521118849.140009835,4.927426E+8,5019
1521118849.150007211,5.592622E+8,5351
1521118849.160008781,5.001234E+8,5036
1521118849.170008078,4.325944E+8,4550
1521118849.180007018,6.177349E+8,5695
1521118849.190007366,5.008285E+8,4979
1521118849.200011529,3.994365E+8,4316
1521118849.210007422,3.985345E+8,4297
1521118849.220010050,3.612564E+8,3982
1521118849.230006017,3.384137E+8,3703
1521118849.240008786,3.066644E+8,3717
1521118849.250009388,3.484389E+8,3963
1521118849.260010011,4.797073E+8,4822
1521118849.270009026,4.189175E+8,4364
1521118849.280009650,5.380088E+8,5315
1521118849.290006220,5.850325E+8,5637
1521118849.300014935,3.817036E+8,4266
1521118849.310009345,4.345405E+8,4655
1521118849.320009664,5.299417E+8,5128
1521118849.330006622,4.257887E+8,4504
1521118849.340007186,5.705492E+8,5447
1521118849.350010939,3.668442E+8,4080
1521118849.360007823,3.953770E+8,4344
1521118849.370006233,4.236223E+8,4520
1521118849.380007826,5.168356E+8,5095
1521118849.390006840,4.784106E+8,4818
1521118849.400008298,4.500322E+8,4588
1521118849.410007164,3.245359E+8,3889
1521118849.420009561,4.402561E+8,4494
1521118849.430010036,3.237023E+8,3763
1521118849.440007336,5.353832E+8,5254
1521118849.450006224,3.092409E+8,3657
1521118849.460014030,4.091338E+8,4299
1521118849.470010370,4.862097E+8,4780
1521118849.480006300,4.632787E+8,4745
1521118849.490011565,4.701702E+8,4830
1521118849.500007167,5.429993E+8,5192
1521118849.510008425,4.555612E+8,4647
1521118849.520006493,4.336815E+8,4600
1521118849.530007683,4.644636E+8,4793
1521118849.540009417,3.800207E+8,4207
1521118849.550010495,4.307714E+8,4594
1521118849.560007855,4.668177E+8,4739
1521118849.570008211,4.051618E+8,4227
1521118849.580007397,5.239615E+8,5121
1521118849.590007477,4.129034E+8,4341
1521118849.600007281,4.317725E+8,4510
1521118849.610007070,4.492779E+8,4578
1521118849.620008834,4.622063E+8,4719
1521118849.630010307,4.784158E+8,4779
1521118849.640006430,4.146996E+8,4410
1521118849.650007039,3.221684E+8,3812
1521118849.660006128,3.177769E+8,3794
1521118849.670006059,2.797302E+8,3393
1521118849.680006012,5.552132E+8,5186
1521118849.690006234,5.893591E+8,5558
1521118849.700006306,3.870789E+8,4268
1521118849.710009024,6.350052E+8,5789
1521118849.720008031,3.895232E+8,4170
1521118849.730011009,4.735480E+8,4811
1521118849.740007252,4.005401E+8,4360
1521118849.750015527,4.454398E+8,4574
1521118849.760006778,4.813814E+8,4979
1521118849.770007499,4.096789E+8,4355
1521118849.780006409,4.623649E+8,4782
1521118849.790006563,3.109041E+8,3740
1521118849.800007001,3.551912E+8,4077
1521118849.810006790,6.221245E+8,5862
1521118849.820009068,3.463801E+8,3918
1521118849.830006242,4.212801E+8,4385
1521118849.840006426,3.141048E+8,3588
1521118849.850007199,3.980516E+8,4192
1521118849.860006347,5.031803E+8,4962
1521118849.870015375,4.444612E+8,4534
1521118849.880006388,4.752648E+8,4760
1521118849.890008613,4.633087E+8,4732
1521118849.900007330,3.780205E+8,4170
1521118849.910008378,3.512310E+8,3869
1521118849.920011826,3.500701E+8,4030
1521118849.930008627,5.116864E+8,5058
1521118849.940011054,3.621576E+8,4169
1521118849.950006425,4.666183E+8,4793
1521118849.960009247,4.217021E+8,4472
1521118849.970008619,4.072044E+8,4428
1521118849.980008461,4.320125E+8,4525
1521118849.990011886,4.177321E+8,4402
1521118850.000011183,3.941569E+8,4188
1521118850.010017835,4.060604E+8,4257
1521118850.020011283,3.235528E+8,3676
1521118850.030008458,3.657215E+8,3938
1521118850.040006094,2.991653E+8,3588
1521118850.050007313,3.686761E+8,3953
1521118850.060007177,3.812340E+8,4102
1521118850.070006870,5.970089E+8,5464
1521118850.080006815,6.955073E+8,6196
1521118850.090011932,4.280417E+8,4342
1521118850.100008368,4.144963E+8,4277
1521118850.110013299,4.570233E+8,4616
1521118850.120007046,4.301121E+8,4341
1521118850.130007885,3.789756E+8,3988
1521118850.140011124,3.194157E+8,3805
1521118850.150007695,3.763704E+8,4144
1521118850.160017721,3.347560E+8,3887
1521118850.170007132,4.073169E+8,4319
1521118850.180006124,4.458585E+8,4669
1521118850.190006077,4.640667E+8,4717
1521118850.200008549,3.843668E+8,4221
1521118850.210010730,4.751471E+8,4750
1521118850.220006578,4.003256E+8,4303
1521118850.230006151,4.743822E+8,4803
1521118850.240006328,4.284571E+8,4575
1521118850.250006728,3.953887E+8,4337
1521118850.260006718,4.409610E+8,4607
1521118850.270006448,3.899804E+8,4222
1521118850.280006103,4.004156E+8,4236
1521118850.290007919,2.877780E+8,3433
1521118850.300007582,3.690624E+8,4181
1521118850.310006641,3.217542E+8,3743
1521118850.320007481,2.956215E+8,3626
1521118850.330006190,3.633787E+8,4223
1521118850.340007238,4.312899E+8,4430
1521118850.350007460,3.811656E+8,4077
1521118850.360006578,3.688611E+8,3959
1521118850.370007634,4.026708E+8,4126
1521118850.380013764,4.787842E+8,4662
1521118850.390006483,3.292131E+8,3672
1521118850.400006317,3.448926E+8,3809
1521118850.410014525,3.756168E+8,4079
1521118850.420007534,3.182983E+8,3659
1521118850.430009790,3.720088E+8,4161
1521118850.440006897,4.959288E+8,4981
1521118850.450007387,5.188803E+8,5165
1521118850.460007854,4.949706E+8,4948
1521118850.470006138,5.835523E+8,5523
1521118850.480007231,5.085591E+8,5014
1521118850.490014277,5.258558E+8,5068
1521118850.500021771,4.673692E+8,4827
1521118850.510006569,3.217600E+8,3702
1521118850.520007178,3.821297E+8,4157
1521118850.530007735,4.014558E+8,4208
1521118850.540008366,4.183783E+8,4463
1521118850.550008453,3.746693E+8,4073
1521118850.560006708,4.753218E+8,4892
1521118850.570009641,3.833281E+8,4136
1521118850.580006666,5.041790E+8,4915
1521118850.590006597,6.556956E+8,6048
1521118850.600009724,5.575856E+8,5331
1521118850.610006370,4.824509E+8,4781
1521118850.620007493,3.956583E+8,4240
1521118850.630009942,3.983962E+8,4300
1521118850.640007377,3.912817E+8,4403
1521118850.650006309,5.489483E+8,5351
1521118850.660006672,4.819373E+8,4894
1521118850.670007184,5.527596E+8,5370
1521118850.680008933,6.177513E+8,5754
1521118850.690007746,4.078107E+8,4315
1521118850.700012431,4.354399E+8,4447
1521118850.710006170,5.432566E+8,5121
1521118850.720006578,6.372377E+8,5801
1521118850.730007976,3.827411E+8,4086
1521118850.740006730,3.489180E+8,3824
1521118850.750013784,3.044897E+8,3533
1521118850.760006897,5.040360E+8,5011
1521118850.770007797,6.181249E+8,5597
1521118850.780006446,3.748758E+8,4104
1521118850.790006287,5.139859E+8,4947
1521118850.800006799,5.279134E+8,5098
1521118850.810008898,4.922174E+8,4958
1521118850.820008866,4.860361E+8,5018
1521118850.830006547,5.008833E+8,5008
1521118850.840009764,4.130001E+8,4399
1521118850.850012258,5.466042E+8,5225
1521118850.860006161,4.639562E+8,4774
1521118850.870008439,3.380636E+8,3901
1521118850.880006351,3.924944E+8,4274
1521118850.890006661,4.432485E+8,4516
1521118850.900006928,4.648478E+8,4739
1521118850.910006188,5.160391E+8,5031
1521118850.920006864,3.607234E+8,4048
1521118850.930006720,4.960855E+8,5017
1521118850.940006658,4.459387E+8,4448
1521118850.950008549,4.526064E+8,4635
1521118850.960006893,4.332687E+8,4480
1521118850.970009170,5.103027E+8,5017
1521118850.980006710,5.321555E+8,5174
1521118850.990006149,4.338700E+8,4422
1521118851.000007235,4.312229E+8,4474
1521118851.010006219,4.119843E+8,4320
1521118851.020008370,4.407359E+8,4495
1521118851.030007586,4.702166E+8,4778
1521118851.040006377,5.429699E+8,5275
1521118851.050007261,5.643493E+8,5407
1521118851.060006723,5.024946E+8,5021
1521118851.070006289,4.900832E+8,4939
1521118851.080007397,4.008998E+8,4208
1521118851.090006299,5.208721E+8,5220
1521118851.100006238,4.199342E+8,4471
1521118851.110007115,4.043192E+8,4288
1521118851.120008670,4.955353E+8,4792
1521118851.130011484,4.178914E+8,4384
1521118851.140007742,4.563367E+8,4721
1521118851.150006816,4.350629E+8,4569
1521118851.160008274,4.447678E+8,4586
1521118851.170006141,4.036492E+8,4301
1521118851.180020168,3.695769E+8,4150
1521118851.190006189,4.014343E+8,4222
1521118851.200009942,3.919796E+8,4261
1521118851.210006393,3.492111E+8,3874
1521118851.220006928,3.810003E+8,4172
1521118851.230006464,5.261297E+8,5255
1521118851.240007579,3.985333E+8,4241
1521118851.250007048,4.136584E+8,4426
1521118851.260006100,4.508879E+8,4621
1521118851.270017169,5.518096E+8,5264
1521118851.280006938,5.496006E+8,5228
1521118851.290006787,3.954126E+8,4234
1521118851.300006516,4.498299E+8,4506
1521118851.310009740,4.761543E+8,4692
1521118851.320010863,3.610607E+8,4076
1521118851.330014043,3.815552E+8,4069
1521118851.340008691,4.165468E+8,4391
1521118851.350007094,4.540904E+8,4654
1521118851.360007189,3.678018E+8,4016
1521118851.370006993,4.482649E+8,4524
1521118851.380011357,4.277016E+8,4499
1521118851.390014492,4.404562E+8,4593
1521118851.400006600,4.040761E+8,4188
