timestamp,byterate,packNum
772,370519999,33
773,227789999,31
774,351929999,33
775,239569999,29
776,421579999,51
777,88369999,18
778,303279999,30
779,512339999,48
780,444969999,43
781,486809999,50
782,614309999,60
783,414079999,44
784,414739999,42
785,322279999,37
786,207589999,30
787,362249999,43
788,93679999,27
789,214409999,25
790,322949999,38
791,517059999,57
792,487009999,50
793,221949999,34
794,251059999,34
795,353189999,49
796,163569999,26
797,233839999,30
798,386009999,47
799,434499999,44
800,513919999,48
801,140179999,25
802,148599999,23
803,272339999,37
804,246189999,31
805,169679999,21
806,445889999,46
807,611369999,53
808,439569999,50
809,481459999,52
810,132859999,22
811,436569999,50
812,90179999,27
813,364989999,39
814,383799999,36
815,590509999,56
816,209909999,30
817,217219999,29
818,265959999,27
819,418519999,46
820,146249999,22
821,172739999,30
822,165749999,25
823,203339999,23
824,149899999,28
825,424159999,37
826,159659999,28
827,196619999,30
828,343229999,38
829,341249999,37
830,126349999,21
831,143779999,28
832,203089999,37
833,308549999,36
834,337089999,41
835,351999999,37
836,587329999,66
837,149179999,24
838,333729999,38
839,463269999,49
840,335679999,39
841,279189999,37
842,542029999,47
843,428929999,45
844,615019999,53
845,206489999,33
846,401529999,43
847,596229999,58
848,541099999,49
849,190349999,26
850,290769999,30
851,106269999,21
852,358259999,43
853,419239999,46
854,476489999,44
855,584119999,50
856,366479999,37
857,573019999,49
858,366489999,44
859,428409999,66
860,516499999,54
861,644009999,60
862,592829999,55
863,524459999,43
864,420339999,36
865,573369999,52
866,427239999,50
867,241669999,27
868,540659999,56
869,403749999,46
870,343479999,41
871,422449999,54
872,604199999,57
873,608369999,58
874,485639999,48
875,388959999,44
876,266659999,28
877,330389999,39
878,513119999,53
879,394669999,42
880,390549999,49
881,425489999,53
882,423369999,47
883,431609999,49
884,499409999,59
885,667999999,57
886,510339999,50
887,359619999,39
888,369299999,41
889,467509999,47
890,403189999,44
891,461479999,52
892,385859999,42
893,510289999,54
894,488539999,47
895,467469999,52
